A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/5.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/5.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,3/10/2016 5:00,2016,3,10,5,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 6:00,2016,3,10,6,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 7:00,2016,3,10,7,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 8:00,2016,3,10,8,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 9:00,2016,3,10,9,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 10:00,2016,3,10,10,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 11:00,2016,3,10,11,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 12:00,2016,3,10,12,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 13:00,2016,3,10,13,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 14:00,2016,3,10,14,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 15:00,2016,3,10,15,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 16:00,2016,3,10,16,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 17:00,2016,3,10,17,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 18:00,2016,3,10,18,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 19:00,2016,3,10,19,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 20:00,2016,3,10,20,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 21:00,2016,3,10,21,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 22:00,2016,3,10,22,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 23:00,2016,3,10,23,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 0:00,2016,3,11,0,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 1:00,2016,3,11,1,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 2:00,2016,3,11,2,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 3:00,2016,3,11,3,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 4:00,2016,3,11,4,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 5:00,2016,3,11,5,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 6:00,2016,3,11,6,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 7:00,2016,3,11,7,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 8:00,2016,3,11,8,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 9:00,2016,3,11,9,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 10:00,2016,3,11,10,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 11:00,2016,3,11,11,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 12:00,2016,3,11,12,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 13:00,2016,3,11,13,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 14:00,2016,3,11,14,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 15:00,2016,3,11,15,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 16:00,2016,3,11,16,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 17:00,2016,3,11,17,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 18:00,2016,3,11,18,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 19:00,2016,3,11,19,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 20:00,2016,3,11,20,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 21:00,2016,3,11,21,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 22:00,2016,3,11,22,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 23:00,2016,3,11,23,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 0:00,2016,3,12,0,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 1:00,2016,3,12,1,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 2:00,2016,3,12,2,75,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 3:00,2016,3,12,3,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 4:00,2016,3,12,4,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 5:00,2016,3,12,5,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 6:00,2016,3,12,6,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 7:00,2016,3,12,7,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 8:00,2016,3,12,8,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 9:00,2016,3,12,9,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 10:00,2016,3,12,10,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 11:00,2016,3,12,11,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 12:00,2016,3,12,12,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 13:00,2016,3,12,13,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 14:00,2016,3,12,14,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 15:00,2016,3,12,15,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 16:00,2016,3,12,16,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 17:00,2016,3,12,17,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 18:00,2016,3,12,18,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 19:00,2016,3,12,19,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 20:00,2016,3,12,20,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 21:00,2016,3,12,21,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 22:00,2016,3,12,22,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 23:00,2016,3,12,23,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 0:00,2016,3,13,0,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 1:00,2016,3,13,1,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 3:00,2016,3,13,3,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 3:00,2016,3,13,3,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 4:00,2016,3,13,4,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 5:00,2016,3,13,5,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 6:00,2016,3,13,6,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 7:00,2016,3,13,7,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 8:00,2016,3,13,8,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 9:00,2016,3,13,9,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 10:00,2016,3,13,10,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 11:00,2016,3,13,11,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 12:00,2016,3,13,12,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 13:00,2016,3,13,13,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 14:00,2016,3,13,14,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 15:00,2016,3,13,15,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 16:00,2016,3,13,16,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 17:00,2016,3,13,17,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 18:00,2016,3,13,18,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 19:00,2016,3,13,19,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 20:00,2016,3,13,20,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 21:00,2016,3,13,21,77,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 22:00,2016,3,13,22,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 23:00,2016,3,13,23,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 0:00,2016,3,14,0,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 1:00,2016,3,14,1,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 2:00,2016,3,14,2,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 3:00,2016,3,14,3,96,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 4:00,2016,3,14,4,88,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 5:00,2016,3,14,5,106,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 6:00,2016,3,14,6,105,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 7:00,2016,3,14,7,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 8:00,2016,3,14,8,115,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 9:00,2016,3,14,9,112,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 10:00,2016,3,14,10,97,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 11:00,2016,3,14,11,110,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 12:00,2016,3,14,12,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 13:00,2016,3,14,13,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 14:00,2016,3,14,14,82,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 15:00,2016,3,14,15,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 16:00,2016,3,14,16,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 17:00,2016,3,14,17,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 18:00,2016,3,14,18,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 19:00,2016,3,14,19,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 20:00,2016,3,14,20,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 21:00,2016,3,14,21,96,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 22:00,2016,3,14,22,100,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 23:00,2016,3,14,23,122,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 0:00,2016,3,15,0,142,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 1:00,2016,3,15,1,143,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 2:00,2016,3,15,2,151,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 3:00,2016,3,15,3,147,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 4:00,2016,3,15,4,140,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 5:00,2016,3,15,5,130,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 6:00,2016,3,15,6,132,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 7:00,2016,3,15,7,156,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 8:00,2016,3,15,8,121,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 9:00,2016,3,15,9,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 10:00,2016,3,15,10,110,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 11:00,2016,3,15,11,134,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 12:00,2016,3,15,12,132,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 13:00,2016,3,15,13,150,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 14:00,2016,3,15,14,132,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 15:00,2016,3,15,15,112,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 16:00,2016,3,15,16,126,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 17:00,2016,3,15,17,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 18:00,2016,3,15,18,114,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 19:00,2016,3,15,19,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 20:00,2016,3,15,20,104,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 21:00,2016,3,15,21,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 22:00,2016,3,15,22,88,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 23:00,2016,3,15,23,85,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 0:00,2016,3,16,0,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 1:00,2016,3,16,1,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 2:00,2016,3,16,2,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 3:00,2016,3,16,3,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 4:00,2016,3,16,4,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 5:00,2016,3,16,5,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 6:00,2016,3,16,6,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 7:00,2016,3,16,7,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 8:00,2016,3,16,8,97,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 9:00,2016,3,16,9,108,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 10:00,2016,3,16,10,143,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 11:00,2016,3,16,11,168,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 12:00,2016,3,16,12,159,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 13:00,2016,3,16,13,159,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 14:00,2016,3,16,14,168,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 15:00,2016,3,16,15,164,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 16:00,2016,3,16,16,151,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 17:00,2016,3,16,17,162,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 18:00,2016,3,16,18,154,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 19:00,2016,3,16,19,166,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 20:00,2016,3,16,20,149,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 21:00,2016,3,16,21,170,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 22:00,2016,3,16,22,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 23:00,2016,3,16,23,107,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 0:00,2016,3,17,0,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 1:00,2016,3,17,1,82,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 2:00,2016,3,17,2,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 3:00,2016,3,17,3,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 4:00,2016,3,17,4,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 5:00,2016,3,17,5,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 6:00,2016,3,17,6,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 7:00,2016,3,17,7,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 8:00,2016,3,17,8,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 9:00,2016,3,17,9,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 10:00,2016,3,17,10,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 11:00,2016,3,17,11,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 12:00,2016,3,17,12,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 13:00,2016,3,17,13,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 14:00,2016,3,17,14,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 15:00,2016,3,17,15,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 16:00,2016,3,17,16,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 17:00,2016,3,17,17,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 18:00,2016,3,17,18,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 19:00,2016,3,17,19,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 20:00,2016,3,17,20,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 21:00,2016,3,17,21,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 22:00,2016,3,17,22,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 23:00,2016,3,17,23,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 0:00,2016,3,18,0,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 1:00,2016,3,18,1,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 2:00,2016,3,18,2,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 3:00,2016,3,18,3,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 4:00,2016,3,18,4,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 5:00,2016,3,18,5,82,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 6:00,2016,3,18,6,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 7:00,2016,3,18,7,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 8:00,2016,3,18,8,111,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 9:00,2016,3,18,9,121,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 10:00,2016,3,18,10,125,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 11:00,2016,3,18,11,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 12:00,2016,3,18,12,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 13:00,2016,3,18,13,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/18/2016 14:00,2016,3,18,14,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/18/2016 15:00,2016,3,18,15,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/18/2016 16:00,2016,3,18,16,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/18/2016 17:00,2016,3,18,17,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 18:00,2016,3,18,18,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 19:00,2016,3,18,19,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 20:00,2016,3,18,20,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 21:00,2016,3,18,21,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 22:00,2016,3,18,22,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/18/2016 23:00,2016,3,18,23,75,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 0:00,2016,3,19,0,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 1:00,2016,3,19,1,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 2:00,2016,3,19,2,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 3:00,2016,3,19,3,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 4:00,2016,3,19,4,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 5:00,2016,3,19,5,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 6:00,2016,3,19,6,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 7:00,2016,3,19,7,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 8:00,2016,3,19,8,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 9:00,2016,3,19,9,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 10:00,2016,3,19,10,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 11:00,2016,3,19,11,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 12:00,2016,3,19,12,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 13:00,2016,3,19,13,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 14:00,2016,3,19,14,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 15:00,2016,3,19,15,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 16:00,2016,3,19,16,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 17:00,2016,3,19,17,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 18:00,2016,3,19,18,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 19:00,2016,3,19,19,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 20:00,2016,3,19,20,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 21:00,2016,3,19,21,94,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 22:00,2016,3,19,22,117,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/19/2016 23:00,2016,3,19,23,126,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 0:00,2016,3,20,0,131,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 1:00,2016,3,20,1,140,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 2:00,2016,3,20,2,136,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 3:00,2016,3,20,3,135,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 4:00,2016,3,20,4,124,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 5:00,2016,3,20,5,131,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 6:00,2016,3,20,6,146,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 7:00,2016,3,20,7,192,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 8:00,2016,3,20,8,188,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 9:00,2016,3,20,9,180,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 10:00,2016,3,20,10,147,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 11:00,2016,3,20,11,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 12:00,2016,3,20,12,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 13:00,2016,3,20,13,67,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 14:00,2016,3,20,14,85,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 15:00,2016,3,20,15,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 16:00,2016,3,20,16,67,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 17:00,2016,3,20,17,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 18:00,2016,3,20,18,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 19:00,2016,3,20,19,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 20:00,2016,3,20,20,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 21:00,2016,3,20,21,124,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 22:00,2016,3,20,22,141,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/20/2016 23:00,2016,3,20,23,168,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 0:00,2016,3,21,0,223,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 1:00,2016,3,21,1,180,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 2:00,2016,3,21,2,188,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 3:00,2016,3,21,3,221,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 4:00,2016,3,21,4,206,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 5:00,2016,3,21,5,217,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 6:00,2016,3,21,6,206,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 7:00,2016,3,21,7,205,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 8:00,2016,3,21,8,206,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 9:00,2016,3,21,9,184,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 10:00,2016,3,21,10,153,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 11:00,2016,3,21,11,103,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 12:00,2016,3,21,12,109,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 13:00,2016,3,21,13,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 14:00,2016,3,21,14,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 15:00,2016,3,21,15,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/21/2016 16:00,2016,3,21,16,60,µg/m³,1 Hr,Valid
